"Device: USB-2408-2AO"
"Serial Number: 2060DB1"
"Channel Count: 2"
"Sample Count: 1940"
"Start Time: 7/8/2026 2:33:11.0 PM"
"Scan Rate: 10"
"Sample","Date/Time","AI0 (°C)","AI1 (°C)"
"920","7/8/2026 2:34:43.0 PM","30.440","30.376"
"921","7/8/2026 2:34:43.1 PM","30.352","30.280"
"922","7/8/2026 2:34:43.2 PM","30.398","30.278"
"923","7/8/2026 2:34:43.3 PM","30.360","30.266"
"924","7/8/2026 2:34:43.4 PM","30.348","30.268"
"925","7/8/2026 2:34:43.5 PM","30.362","30.221"
"926","7/8/2026 2:34:43.6 PM","30.330","30.255"
"927","7/8/2026 2:34:43.7 PM","30.316","30.212"
"928","7/8/2026 2:34:43.8 PM","30.315","30.228"
"929","7/8/2026 2:34:43.9 PM","30.272","30.218"
"930","7/8/2026 2:34:44.0 PM","30.311","30.185"
"931","7/8/2026 2:34:44.1 PM","30.235","30.223"
"932","7/8/2026 2:34:44.2 PM","30.300","30.174"
"933","7/8/2026 2:34:44.3 PM","30.264","30.208"
"934","7/8/2026 2:34:44.4 PM","30.256","30.198"
"935","7/8/2026 2:34:44.5 PM","30.255","30.217"
"936","7/8/2026 2:34:44.6 PM","30.237","30.189"
"937","7/8/2026 2:34:44.7 PM","30.228","30.202"
"938","7/8/2026 2:34:44.8 PM","30.215","30.190"
"939","7/8/2026 2:34:44.9 PM","30.215","30.186"
"940","7/8/2026 2:34:45.0 PM","30.191","30.155"
"941","7/8/2026 2:34:45.1 PM","30.171","30.188"
"942","7/8/2026 2:34:45.2 PM","30.172","30.135"
"943","7/8/2026 2:34:45.3 PM","30.156","30.162"
"944","7/8/2026 2:34:45.4 PM","30.145","30.197"
"945","7/8/2026 2:34:45.5 PM","30.168","30.170"
"946","7/8/2026 2:34:45.6 PM","30.140","30.110"
"947","7/8/2026 2:34:45.7 PM","30.119","30.157"
"948","7/8/2026 2:34:45.8 PM","30.136","30.149"
"949","7/8/2026 2:34:45.9 PM","30.101","30.122"
"950","7/8/2026 2:34:46.0 PM","30.089","30.129"
"951","7/8/2026 2:34:46.1 PM","30.112","30.101"
"952","7/8/2026 2:34:46.2 PM","30.098","30.120"
"953","7/8/2026 2:34:46.3 PM","30.081","30.124"
"954","7/8/2026 2:34:46.4 PM","30.065","30.098"
"955","7/8/2026 2:34:46.5 PM","30.084","30.080"
"956","7/8/2026 2:34:46.6 PM","30.064","30.119"
"957","7/8/2026 2:34:46.7 PM","30.083","30.101"
"958","7/8/2026 2:34:46.8 PM","30.070","30.086"
"959","7/8/2026 2:34:46.9 PM","30.024","30.067"
"960","7/8/2026 2:34:47.0 PM","30.027","30.073"
"961","7/8/2026 2:34:47.1 PM","30.000","30.074"
"962","7/8/2026 2:34:47.2 PM","30.035","30.049"
"963","7/8/2026 2:34:47.3 PM","30.002","30.042"
"964","7/8/2026 2:34:47.4 PM","29.990","30.082"
"965","7/8/2026 2:34:47.5 PM","30.007","30.067"
"966","7/8/2026 2:34:47.6 PM","29.979","30.051"
"967","7/8/2026 2:34:47.7 PM","29.993","30.061"
"968","7/8/2026 2:34:47.8 PM","29.988","30.056"
"969","7/8/2026 2:34:47.9 PM","30.000","30.013"
"970","7/8/2026 2:34:48.0 PM","29.974","30.018"
"971","7/8/2026 2:34:48.1 PM","29.951","30.040"
"972","7/8/2026 2:34:48.2 PM","29.964","30.025"
"973","7/8/2026 2:34:48.3 PM","29.953","30.020"
"974","7/8/2026 2:34:48.4 PM","29.980","30.005"
"975","7/8/2026 2:34:48.5 PM","29.954","29.998"
"976","7/8/2026 2:34:48.6 PM","29.942","30.000"
"977","7/8/2026 2:34:48.7 PM","29.916","30.001"
"978","7/8/2026 2:34:48.8 PM","29.923","29.964"
"979","7/8/2026 2:34:48.9 PM","29.916","29.961"
"980","7/8/2026 2:34:49.0 PM","29.939","30.004"
"981","7/8/2026 2:34:49.1 PM","29.917","29.947"
"982","7/8/2026 2:34:49.2 PM","29.896","29.928"
"983","7/8/2026 2:34:49.3 PM","29.928","29.959"
"984","7/8/2026 2:34:49.4 PM","29.906","29.955"
"985","7/8/2026 2:34:49.5 PM","29.889","29.931"
"986","7/8/2026 2:34:49.6 PM","29.908","29.944"
"987","7/8/2026 2:34:49.7 PM","29.866","29.946"
"988","7/8/2026 2:34:49.8 PM","29.884","29.934"
"989","7/8/2026 2:34:49.9 PM","29.876","29.917"
"990","7/8/2026 2:34:50.0 PM","29.879","29.930"
"991","7/8/2026 2:34:50.1 PM","29.875","29.898"
"992","7/8/2026 2:34:50.2 PM","29.826","29.909"
"993","7/8/2026 2:34:50.3 PM","29.837","29.913"
"994","7/8/2026 2:34:50.4 PM","29.821","29.902"
"995","7/8/2026 2:34:50.5 PM","29.850","29.893"
"996","7/8/2026 2:34:50.6 PM","29.839","29.886"
"997","7/8/2026 2:34:50.7 PM","29.812","29.877"
"998","7/8/2026 2:34:50.8 PM","29.838","29.886"
"999","7/8/2026 2:34:50.9 PM","29.845","29.859"
"1000","7/8/2026 2:34:51.0 PM","29.824","29.856"
"1001","7/8/2026 2:34:51.1 PM","29.840","29.864"
"1002","7/8/2026 2:34:51.2 PM","29.803","29.873"
"1003","7/8/2026 2:34:51.3 PM","29.908","29.925"
"1004","7/8/2026 2:34:51.4 PM","29.882","29.922"
"1005","7/8/2026 2:34:51.5 PM","29.854","29.910"
"1006","7/8/2026 2:34:51.6 PM","29.894","29.900"
"1007","7/8/2026 2:34:51.7 PM","29.862","29.878"
"1008","7/8/2026 2:34:51.8 PM","29.863","29.877"
"1009","7/8/2026 2:34:51.9 PM","29.853","29.896"
"1010","7/8/2026 2:34:52.0 PM","29.868","29.877"
"1011","7/8/2026 2:34:52.1 PM","29.871","29.891"
"1012","7/8/2026 2:34:52.2 PM","29.854","29.857"
"1013","7/8/2026 2:34:52.3 PM","29.881","29.831"
"1014","7/8/2026 2:34:52.4 PM","29.857","29.878"
"1015","7/8/2026 2:34:52.5 PM","29.891","29.872"
"1016","7/8/2026 2:34:52.6 PM","29.885","29.822"
"1017","7/8/2026 2:34:52.7 PM","29.843","29.858"
"1018","7/8/2026 2:34:52.8 PM","29.856","29.834"
"1019","7/8/2026 2:34:52.9 PM","29.836","29.822"
"1020","7/8/2026 2:34:53.0 PM","29.848","29.818"
"1021","7/8/2026 2:34:53.1 PM","29.848","29.800"
"1022","7/8/2026 2:34:53.2 PM","29.849","29.793"
"1023","7/8/2026 2:34:53.3 PM","29.808","29.799"
"1024","7/8/2026 2:34:53.4 PM","29.853","29.788"
"1025","7/8/2026 2:34:53.5 PM","29.812","29.778"
"1026","7/8/2026 2:34:53.6 PM","29.841","29.755"
"1027","7/8/2026 2:34:53.7 PM","29.820","29.755"
"1028","7/8/2026 2:34:53.8 PM","29.838","29.760"
"1029","7/8/2026 2:34:53.9 PM","29.854","29.754"
"1030","7/8/2026 2:34:54.0 PM","29.819","29.735"
"1031","7/8/2026 2:34:54.1 PM","29.853","29.724"
"1032","7/8/2026 2:34:54.2 PM","29.850","29.747"
"1033","7/8/2026 2:34:54.3 PM","29.815","29.733"
"1034","7/8/2026 2:34:54.4 PM","29.838","29.733"
"1035","7/8/2026 2:34:54.5 PM","29.827","29.716"
"1036","7/8/2026 2:34:54.6 PM","29.804","29.715"
"1037","7/8/2026 2:34:54.7 PM","29.828","29.691"
"1038","7/8/2026 2:34:54.8 PM","29.815","29.720"
"1039","7/8/2026 2:34:54.9 PM","29.800","29.699"
"1040","7/8/2026 2:34:55.0 PM","29.805","29.684"
"1041","7/8/2026 2:34:55.1 PM","29.812","29.717"
"1042","7/8/2026 2:34:55.2 PM","29.810","29.686"
"1043","7/8/2026 2:34:55.3 PM","29.785","29.678"
"1044","7/8/2026 2:34:55.4 PM","29.777","29.679"
"1045","7/8/2026 2:34:55.5 PM","29.797","29.634"
"1046","7/8/2026 2:34:55.6 PM","29.783","29.664"
"1047","7/8/2026 2:34:55.7 PM","29.748","29.653"
"1048","7/8/2026 2:34:55.8 PM","29.771","29.654"
"1049","7/8/2026 2:34:55.9 PM","29.787","29.622"
"1050","7/8/2026 2:34:56.0 PM","29.775","29.612"
"1051","7/8/2026 2:34:56.1 PM","29.759","29.593"
"1052","7/8/2026 2:34:56.2 PM","29.759","29.609"
"1053","7/8/2026 2:34:56.3 PM","29.776","29.592"
"1054","7/8/2026 2:34:56.4 PM","29.787","29.568"
"1055","7/8/2026 2:34:56.5 PM","29.788","29.549"
"1056","7/8/2026 2:34:56.6 PM","29.756","29.577"
"1057","7/8/2026 2:34:56.7 PM","29.768","29.574"
"1058","7/8/2026 2:34:56.8 PM","29.775","29.560"
"1059","7/8/2026 2:34:56.9 PM","29.771","29.549"
"1060","7/8/2026 2:34:57.0 PM","29.745","29.558"
"1061","7/8/2026 2:34:57.1 PM","29.754","29.544"
"1062","7/8/2026 2:34:57.2 PM","29.743","29.531"
"1063","7/8/2026 2:34:57.3 PM","29.740","29.532"
"1064","7/8/2026 2:34:57.4 PM","29.723","29.510"
"1065","7/8/2026 2:34:57.5 PM","29.738","29.508"
"1066","7/8/2026 2:34:57.6 PM","29.734","29.484"
"1067","7/8/2026 2:34:57.7 PM","29.742","29.509"
"1068","7/8/2026 2:34:57.8 PM","29.716","29.475"
"1069","7/8/2026 2:34:57.9 PM","29.725","29.474"
"1070","7/8/2026 2:34:58.0 PM","29.686","29.474"
"1071","7/8/2026 2:34:58.1 PM","29.717","29.466"
"1072","7/8/2026 2:34:58.2 PM","29.656","29.455"
"1073","7/8/2026 2:34:58.3 PM","29.690","29.481"
"1074","7/8/2026 2:34:58.4 PM","29.684","29.464"
"1075","7/8/2026 2:34:58.5 PM","29.711","29.460"
"1076","7/8/2026 2:34:58.6 PM","29.719","29.469"
"1077","7/8/2026 2:34:58.7 PM","29.685","29.483"
"1078","7/8/2026 2:34:58.8 PM","29.697","29.444"
"1079","7/8/2026 2:34:58.9 PM","29.679","29.436"
"1080","7/8/2026 2:34:59.0 PM","29.653","29.420"
"1081","7/8/2026 2:34:59.1 PM","29.665","29.430"
"1082","7/8/2026 2:34:59.2 PM","29.660","29.456"
"1083","7/8/2026 2:34:59.3 PM","29.663","29.452"
"1084","7/8/2026 2:34:59.4 PM","29.653","29.445"
"1085","7/8/2026 2:34:59.5 PM","29.647","29.434"
"1086","7/8/2026 2:34:59.6 PM","29.621","29.415"
"1087","7/8/2026 2:34:59.7 PM","29.628","29.410"
"1088","7/8/2026 2:34:59.8 PM","29.610","29.397"
"1089","7/8/2026 2:34:59.9 PM","29.623","29.411"
"1090","7/8/2026 2:35:00.0 PM","29.637","29.429"
"1091","7/8/2026 2:35:00.1 PM","29.634","29.394"
"1092","7/8/2026 2:35:00.2 PM","29.616","29.398"
"1093","7/8/2026 2:35:00.3 PM","29.613","29.425"
"1094","7/8/2026 2:35:00.4 PM","29.626","29.391"
"1095","7/8/2026 2:35:00.5 PM","29.609","29.416"
"1096","7/8/2026 2:35:00.6 PM","29.606","29.427"
"1097","7/8/2026 2:35:00.7 PM","29.592","29.450"
"1098","7/8/2026 2:35:00.8 PM","29.602","29.446"
"1099","7/8/2026 2:35:00.9 PM","29.615","29.423"
"1100","7/8/2026 2:35:01.0 PM","29.608","29.451"
"1101","7/8/2026 2:35:01.1 PM","29.619","29.427"
"1102","7/8/2026 2:35:01.2 PM","29.610","29.440"
"1103","7/8/2026 2:35:01.3 PM","29.589","29.435"
"1104","7/8/2026 2:35:01.4 PM","29.607","29.459"
"1105","7/8/2026 2:35:01.5 PM","29.566","29.457"
"1106","7/8/2026 2:35:01.6 PM","29.588","29.452"
"1107","7/8/2026 2:35:01.7 PM","29.565","29.462"
"1108","7/8/2026 2:35:01.8 PM","29.585","29.452"
"1109","7/8/2026 2:35:01.9 PM","29.577","29.467"
"1110","7/8/2026 2:35:02.0 PM","29.566","29.478"
"1111","7/8/2026 2:35:02.1 PM","29.603","29.478"
"1112","7/8/2026 2:35:02.2 PM","29.591","29.468"
"1113","7/8/2026 2:35:02.3 PM","29.568","29.490"
"1114","7/8/2026 2:35:02.4 PM","29.602","29.468"
"1115","7/8/2026 2:35:02.5 PM","29.559","29.492"
"1116","7/8/2026 2:35:02.6 PM","29.530","29.471"
"1117","7/8/2026 2:35:02.7 PM","29.551","29.465"
"1118","7/8/2026 2:35:02.8 PM","29.558","29.445"
"1119","7/8/2026 2:35:02.9 PM","29.562","29.476"
"1120","7/8/2026 2:35:03.0 PM","29.579","29.464"
"1121","7/8/2026 2:35:03.1 PM","29.574","29.501"
"1122","7/8/2026 2:35:03.2 PM","29.582","29.474"
"1123","7/8/2026 2:35:03.3 PM","29.560","29.476"
"1124","7/8/2026 2:35:03.4 PM","29.551","29.468"
"1125","7/8/2026 2:35:03.5 PM","29.531","29.460"
"1126","7/8/2026 2:35:03.6 PM","29.545","29.437"
"1127","7/8/2026 2:35:03.7 PM","29.532","29.452"
"1128","7/8/2026 2:35:03.8 PM","29.523","29.461"
"1129","7/8/2026 2:35:03.9 PM","29.533","29.451"
"1130","7/8/2026 2:35:04.0 PM","29.543","29.439"
"1131","7/8/2026 2:35:04.1 PM","29.536","29.455"
"1132","7/8/2026 2:35:04.2 PM","29.506","29.449"
"1133","7/8/2026 2:35:04.3 PM","29.502","29.425"
"1134","7/8/2026 2:35:04.4 PM","29.513","29.440"
"1135","7/8/2026 2:35:04.5 PM","29.497","29.446"
"1136","7/8/2026 2:35:04.6 PM","29.513","29.455"
"1137","7/8/2026 2:35:04.7 PM","29.507","29.426"
"1138","7/8/2026 2:35:04.8 PM","29.522","29.409"
"1139","7/8/2026 2:35:04.9 PM","29.478","29.429"
"1140","7/8/2026 2:35:05.0 PM","29.522","29.413"
"1141","7/8/2026 2:35:05.1 PM","29.512","29.438"
"1142","7/8/2026 2:35:05.2 PM","29.486","29.447"
"1143","7/8/2026 2:35:05.3 PM","29.476","29.420"
"1144","7/8/2026 2:35:05.4 PM","29.457","29.416"
"1145","7/8/2026 2:35:05.5 PM","29.505","29.415"
"1146","7/8/2026 2:35:05.6 PM","29.514","29.417"
"1147","7/8/2026 2:35:05.7 PM","29.492","29.430"
"1148","7/8/2026 2:35:05.8 PM","29.459","29.395"
"1149","7/8/2026 2:35:05.9 PM","29.462","29.407"
"1150","7/8/2026 2:35:06.0 PM","29.463","29.412"
"1151","7/8/2026 2:35:06.1 PM","29.439","29.418"
"1152","7/8/2026 2:35:06.2 PM","29.449","29.426"
"1153","7/8/2026 2:35:06.3 PM","29.433","29.398"
"1154","7/8/2026 2:35:06.4 PM","29.452","29.423"
"1155","7/8/2026 2:35:06.5 PM","29.423","29.414"
"1156","7/8/2026 2:35:06.6 PM","29.422","29.440"
"1157","7/8/2026 2:35:06.7 PM","29.417","29.417"
"1158","7/8/2026 2:35:06.8 PM","29.430","29.387"
"1159","7/8/2026 2:35:06.9 PM","29.407","29.423"
"1160","7/8/2026 2:35:07.0 PM","29.411","29.386"
"1161","7/8/2026 2:35:07.1 PM","29.389","29.374"
"1162","7/8/2026 2:35:07.2 PM","29.422","29.391"
"1163","7/8/2026 2:35:07.3 PM","29.388","29.416"
"1164","7/8/2026 2:35:07.4 PM","29.411","29.412"
"1165","7/8/2026 2:35:07.5 PM","29.362","29.382"
"1166","7/8/2026 2:35:07.6 PM","29.371","29.418"
"1167","7/8/2026 2:35:07.7 PM","29.364","29.406"
"1168","7/8/2026 2:35:07.8 PM","29.374","29.417"
"1169","7/8/2026 2:35:07.9 PM","29.373","29.402"
"1170","7/8/2026 2:35:08.0 PM","29.367","29.405"
"1171","7/8/2026 2:35:08.1 PM","29.350","29.402"
"1172","7/8/2026 2:35:08.2 PM","29.352","29.401"
"1173","7/8/2026 2:35:08.3 PM","29.336","29.400"
"1174","7/8/2026 2:35:08.4 PM","29.347","29.389"
"1175","7/8/2026 2:35:08.5 PM","29.353","29.388"
"1176","7/8/2026 2:35:08.6 PM","29.326","29.403"
"1177","7/8/2026 2:35:08.7 PM","29.288","29.428"
"1178","7/8/2026 2:35:08.8 PM","29.319","29.420"
"1179","7/8/2026 2:35:08.9 PM","29.292","29.424"
"1180","7/8/2026 2:35:09.0 PM","29.280","29.392"
"1181","7/8/2026 2:35:09.1 PM","29.276","29.405"
"1182","7/8/2026 2:35:09.2 PM","29.268","29.444"
"1183","7/8/2026 2:35:09.3 PM","29.262","29.398"
"1184","7/8/2026 2:35:09.4 PM","29.231","29.424"
"1185","7/8/2026 2:35:09.5 PM","29.255","29.443"
"1186","7/8/2026 2:35:09.6 PM","29.208","29.419"
"1187","7/8/2026 2:35:09.7 PM","29.234","29.428"
"1188","7/8/2026 2:35:09.8 PM","29.247","29.408"
"1189","7/8/2026 2:35:09.9 PM","29.234","29.381"
"1190","7/8/2026 2:35:10.0 PM","29.197","29.408"
"1191","7/8/2026 2:35:10.1 PM","29.173","29.419"
"1192","7/8/2026 2:35:10.2 PM","29.181","29.411"
"1193","7/8/2026 2:35:10.3 PM","29.231","29.445"
"1194","7/8/2026 2:35:10.4 PM","29.181","29.436"
"1195","7/8/2026 2:35:10.5 PM","29.197","29.470"
"1196","7/8/2026 2:35:10.6 PM","29.181","29.418"
"1197","7/8/2026 2:35:10.7 PM","29.171","29.434"
"1198","7/8/2026 2:35:10.8 PM","29.141","29.459"
"1199","7/8/2026 2:35:10.9 PM","29.171","29.435"
"1200","7/8/2026 2:35:11.0 PM","29.144","29.464"
"1201","7/8/2026 2:35:11.1 PM","29.162","29.467"
"1202","7/8/2026 2:35:11.2 PM","29.143","29.487"
"1203","7/8/2026 2:35:11.3 PM","29.203","29.547"
"1204","7/8/2026 2:35:11.4 PM","29.199","29.516"
"1205","7/8/2026 2:35:11.5 PM","29.184","29.549"
"1206","7/8/2026 2:35:11.6 PM","29.193","29.544"
"1207","7/8/2026 2:35:11.7 PM","29.204","29.548"
"1208","7/8/2026 2:35:11.8 PM","29.170","29.566"
"1209","7/8/2026 2:35:11.9 PM","29.135","29.596"
"1210","7/8/2026 2:35:12.0 PM","29.201","29.601"
"1211","7/8/2026 2:35:12.1 PM","29.174","29.571"
"1212","7/8/2026 2:35:12.2 PM","29.171","29.575"
"1213","7/8/2026 2:35:12.3 PM","29.151","29.614"
"1214","7/8/2026 2:35:12.4 PM","29.148","29.563"
"1215","7/8/2026 2:35:12.5 PM","29.148","29.574"
"1216","7/8/2026 2:35:12.6 PM","29.150","29.586"
"1217","7/8/2026 2:35:12.7 PM","29.119","29.587"
"1218","7/8/2026 2:35:12.8 PM","29.128","29.579"
"1219","7/8/2026 2:35:12.9 PM","29.138","29.594"
"1220","7/8/2026 2:35:13.0 PM","29.138","29.576"
"1221","7/8/2026 2:35:13.1 PM","29.121","29.594"
"1222","7/8/2026 2:35:13.2 PM","29.150","29.589"
"1223","7/8/2026 2:35:13.3 PM","29.153","29.580"
"1224","7/8/2026 2:35:13.4 PM","29.115","29.611"
"1225","7/8/2026 2:35:13.5 PM","29.102","29.584"
"1226","7/8/2026 2:35:13.6 PM","29.131","29.568"
"1227","7/8/2026 2:35:13.7 PM","29.125","29.592"
"1228","7/8/2026 2:35:13.8 PM","29.103","29.581"
"1229","7/8/2026 2:35:13.9 PM","29.099","29.570"
"1230","7/8/2026 2:35:14.0 PM","29.127","29.587"
"1231","7/8/2026 2:35:14.1 PM","29.139","29.572"
"1232","7/8/2026 2:35:14.2 PM","29.099","29.551"
"1233","7/8/2026 2:35:14.3 PM","29.080","29.549"
"1234","7/8/2026 2:35:14.4 PM","29.091","29.534"
"1235","7/8/2026 2:35:14.5 PM","29.085","29.514"
"1236","7/8/2026 2:35:14.6 PM","29.102","29.525"
"1237","7/8/2026 2:35:14.7 PM","29.073","29.499"
"1238","7/8/2026 2:35:14.8 PM","29.070","29.514"
"1239","7/8/2026 2:35:14.9 PM","29.075","29.469"
"1240","7/8/2026 2:35:15.0 PM","29.061","29.465"
"1241","7/8/2026 2:35:15.1 PM","29.093","29.451"
"1242","7/8/2026 2:35:15.2 PM","29.056","29.446"
"1243","7/8/2026 2:35:15.3 PM","29.072","29.448"
"1244","7/8/2026 2:35:15.4 PM","29.022","29.431"
"1245","7/8/2026 2:35:15.5 PM","29.066","29.440"
"1246","7/8/2026 2:35:15.6 PM","29.042","29.359"
"1247","7/8/2026 2:35:15.7 PM","29.047","29.416"
"1248","7/8/2026 2:35:15.8 PM","29.021","29.411"
"1249","7/8/2026 2:35:15.9 PM","28.996","29.403"
"1250","7/8/2026 2:35:16.0 PM","29.041","29.400"
"1251","7/8/2026 2:35:16.1 PM","29.004","29.398"
"1252","7/8/2026 2:35:16.2 PM","29.027","29.383"
"1253","7/8/2026 2:35:16.3 PM","29.026","29.386"
"1254","7/8/2026 2:35:16.4 PM","29.001","29.387"
"1255","7/8/2026 2:35:16.5 PM","28.994","29.403"
"1256","7/8/2026 2:35:16.6 PM","29.023","29.410"
"1257","7/8/2026 2:35:16.7 PM","29.009","29.412"
"1258","7/8/2026 2:35:16.8 PM","28.985","29.378"
"1259","7/8/2026 2:35:16.9 PM","28.983","29.393"
"1260","7/8/2026 2:35:17.0 PM","28.991","29.402"
"1261","7/8/2026 2:35:17.1 PM","28.981","29.355"
"1262","7/8/2026 2:35:17.2 PM","28.972","29.360"
"1263","7/8/2026 2:35:17.3 PM","29.009","29.356"
"1264","7/8/2026 2:35:17.4 PM","28.997","29.372"
"1265","7/8/2026 2:35:17.5 PM","28.944","29.352"
"1266","7/8/2026 2:35:17.6 PM","28.995","29.364"
"1267","7/8/2026 2:35:17.7 PM","29.006","29.351"
"1268","7/8/2026 2:35:17.8 PM","28.967","29.372"
"1269","7/8/2026 2:35:17.9 PM","28.974","29.345"
"1270","7/8/2026 2:35:18.0 PM","28.989","29.333"
"1271","7/8/2026 2:35:18.1 PM","28.945","29.357"
"1272","7/8/2026 2:35:18.2 PM","28.966","29.332"
"1273","7/8/2026 2:35:18.3 PM","28.950","29.358"
"1274","7/8/2026 2:35:18.4 PM","28.963","29.318"
"1275","7/8/2026 2:35:18.5 PM","28.957","29.336"
"1276","7/8/2026 2:35:18.6 PM","28.970","29.346"
"1277","7/8/2026 2:35:18.7 PM","28.940","29.324"
"1278","7/8/2026 2:35:18.8 PM","28.920","29.330"
"1279","7/8/2026 2:35:18.9 PM","28.927","29.331"
"1280","7/8/2026 2:35:19.0 PM","28.962","29.311"
"1281","7/8/2026 2:35:19.1 PM","28.933","29.325"
"1282","7/8/2026 2:35:19.2 PM","28.962","29.332"
"1283","7/8/2026 2:35:19.3 PM","28.928","29.305"
"1284","7/8/2026 2:35:19.4 PM","28.942","29.278"
"1285","7/8/2026 2:35:19.5 PM","28.920","29.297"
"1286","7/8/2026 2:35:19.6 PM","28.922","29.275"
"1287","7/8/2026 2:35:19.7 PM","28.945","29.272"
"1288","7/8/2026 2:35:19.8 PM","28.925","29.282"
"1289","7/8/2026 2:35:19.9 PM","28.941","29.289"
"1290","7/8/2026 2:35:20.0 PM","28.943","29.278"
"1291","7/8/2026 2:35:20.1 PM","28.962","29.290"
"1292","7/8/2026 2:35:20.2 PM","28.914","29.276"
"1293","7/8/2026 2:35:20.3 PM","28.936","29.259"
"1294","7/8/2026 2:35:20.4 PM","28.945","29.256"
"1295","7/8/2026 2:35:20.5 PM","28.941","29.268"
"1296","7/8/2026 2:35:20.6 PM","28.947","29.258"
"1297","7/8/2026 2:35:20.7 PM","28.935","29.272"
"1298","7/8/2026 2:35:20.8 PM","28.921","29.251"
"1299","7/8/2026 2:35:20.9 PM","28.928","29.230"
"1300","7/8/2026 2:35:21.0 PM","28.930","29.255"
"1301","7/8/2026 2:35:21.1 PM","28.922","29.252"
"1302","7/8/2026 2:35:21.2 PM","28.928","29.256"
"1303","7/8/2026 2:35:21.3 PM","28.914","29.225"
"1304","7/8/2026 2:35:21.4 PM","28.934","29.225"
"1305","7/8/2026 2:35:21.5 PM","28.963","29.197"
"1306","7/8/2026 2:35:21.6 PM","28.924","29.208"
"1307","7/8/2026 2:35:21.7 PM","28.927","29.220"
"1308","7/8/2026 2:35:21.8 PM","28.968","29.202"
"1309","7/8/2026 2:35:21.9 PM","28.931","29.192"
"1310","7/8/2026 2:35:22.0 PM","28.936","29.182"
"1311","7/8/2026 2:35:22.1 PM","28.946","29.178"
"1312","7/8/2026 2:35:22.2 PM","28.941","29.169"
"1313","7/8/2026 2:35:22.3 PM","28.938","29.175"
"1314","7/8/2026 2:35:22.4 PM","28.956","29.167"
"1315","7/8/2026 2:35:22.5 PM","28.902","29.170"
"1316","7/8/2026 2:35:22.6 PM","28.970","29.144"
"1317","7/8/2026 2:35:22.7 PM","28.931","29.150"
"1318","7/8/2026 2:35:22.8 PM","28.981","29.151"
"1319","7/8/2026 2:35:22.9 PM","28.971","29.121"
"1320","7/8/2026 2:35:23.0 PM","28.974","29.118"
"1321","7/8/2026 2:35:23.1 PM","28.955","29.133"
"1322","7/8/2026 2:35:23.2 PM","28.999","29.106"
"1323","7/8/2026 2:35:23.3 PM","28.960","29.136"
"1324","7/8/2026 2:35:23.4 PM","28.970","29.134"
"1325","7/8/2026 2:35:23.5 PM","28.990","29.124"
"1326","7/8/2026 2:35:23.6 PM","28.994","29.121"
"1327","7/8/2026 2:35:23.7 PM","28.976","29.090"
"1328","7/8/2026 2:35:23.8 PM","29.021","29.127"
"1329","7/8/2026 2:35:23.9 PM","29.018","29.095"
"1330","7/8/2026 2:35:24.0 PM","28.987","29.056"
"1331","7/8/2026 2:35:24.1 PM","28.990","29.080"
"1332","7/8/2026 2:35:24.2 PM","28.996","29.069"
"1333","7/8/2026 2:35:24.3 PM","28.970","29.057"
"1334","7/8/2026 2:35:24.4 PM","28.990","29.061"
"1335","7/8/2026 2:35:24.5 PM","29.021","29.048"
"1336","7/8/2026 2:35:24.6 PM","28.977","29.039"
"1337","7/8/2026 2:35:24.7 PM","29.013","29.035"
"1338","7/8/2026 2:35:24.8 PM","28.968","29.018"
"1339","7/8/2026 2:35:24.9 PM","29.018","29.021"
"1340","7/8/2026 2:35:25.0 PM","28.995","29.032"
"1341","7/8/2026 2:35:25.1 PM","29.021","29.019"
"1342","7/8/2026 2:35:25.2 PM","29.007","29.011"
"1343","7/8/2026 2:35:25.3 PM","29.005","29.001"
"1344","7/8/2026 2:35:25.4 PM","28.999","28.982"
"1345","7/8/2026 2:35:25.5 PM","28.982","28.965"
"1346","7/8/2026 2:35:25.6 PM","28.993","28.937"
"1347","7/8/2026 2:35:25.7 PM","29.015","28.932"
"1348","7/8/2026 2:35:25.8 PM","29.033","28.962"
"1349","7/8/2026 2:35:25.9 PM","29.004","28.953"
"1350","7/8/2026 2:35:26.0 PM","29.026","28.932"
"1351","7/8/2026 2:35:26.1 PM","28.981","28.908"
"1352","7/8/2026 2:35:26.2 PM","28.995","28.919"
"1353","7/8/2026 2:35:26.3 PM","29.006","28.902"
"1354","7/8/2026 2:35:26.4 PM","29.007","28.946"
"1355","7/8/2026 2:35:26.5 PM","28.985","28.914"
"1356","7/8/2026 2:35:26.6 PM","29.000","28.909"
"1357","7/8/2026 2:35:26.7 PM","28.968","28.946"
"1358","7/8/2026 2:35:26.8 PM","28.989","28.893"
"1359","7/8/2026 2:35:26.9 PM","28.996","28.882"
"1360","7/8/2026 2:35:27.0 PM","28.953","28.891"
"1361","7/8/2026 2:35:27.1 PM","28.946","28.885"
"1362","7/8/2026 2:35:27.2 PM","28.960","28.905"
"1363","7/8/2026 2:35:27.3 PM","28.956","28.884"
"1364","7/8/2026 2:35:27.4 PM","28.963","28.878"
"1365","7/8/2026 2:35:27.5 PM","28.936","28.877"
"1366","7/8/2026 2:35:27.6 PM","29.000","28.868"
"1367","7/8/2026 2:35:27.7 PM","28.953","28.883"
"1368","7/8/2026 2:35:27.8 PM","28.933","28.887"
"1369","7/8/2026 2:35:27.9 PM","28.942","28.868"
